source,email_domain_end,email_domain_name,user_identifier,stand_institute,Unnamed: 0.1,Unnamed: 0,country_alpha2,country_alpha3,country_official_name,country_url,flemish,group,qh,MarineInfo_ID,ROR_ID,local_ID
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_d3d7c312-8b10-4285-a29d-3594d007604b,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_1ba4cf34-38c5-4d1c-ac5d-ff1b595660ba,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,se,su,3-users_lifewatch_by_group_kpi_2023-11-07_c3ca13d3-4b42-4fdf-835a-cb30b1a026e2,Stockholm University,1893.0,1893.0,SE,SWE,Kingdom of Sweden,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ASE,,University,Science,https://marineinfo.org/id/institute/4477,https://ror.org/05f0yaq80,59c74b59-8456-4116-96e0-f81acd3208dd
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_da8e5792-cb34-43eb-9811-7b31a70dd819,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,fr,mnhn,3-users_lifewatch_by_group_kpi_2023-11-07_8daafae1-3ef3-40e4-adaf-277a681662b2,MNHN National Museum of Natural History,732.0,732.0,FR,FRA,French Republic,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AFR,,Museum,Science,https://marineinfo.org/id/institute/4397,https://ror.org/03wkt5x30,d3c02001-d616-4e7c-a9bc-4c47f75c726b
3-users_lifewatch_by_group_kpi_2023-11-07,com,hotmail,3-users_lifewatch_by_group_kpi_2023-11-07_924a1d3e-eb18-4ada-bff7-329df928f8a1,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,com,yahoo,3-users_lifewatch_by_group_kpi_2023-11-07_9087d09a-b0ba-4d7b-9c36-9c2c0af6a341,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_1c3b37ed-83b4-490e-9e3e-5b98b5bf1b43,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_03dd70c9-f072-4eea-a15b-6c485fc55616,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_26a8fd48-251f-42c2-85af-81d12be4d872,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_b899f219-ff74-4111-95bf-2f08daab8302,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,tz,tafirigo,3-users_lifewatch_by_group_kpi_2023-11-07_ca2ffa2f-87b1-4d75-a8e8-1e37b100e7c0,Tanzania Fisheries Research Institute,1946.0,1946.0,TZ,TZA,the United Republic of Tanzania,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ATZ,,Research institute,Science,https://marineinfo.org/id/institute/13558,https://ror.org/00h98p168,f2abc66c-cbdd-4e4c-8948-840135d6d284
3-users_lifewatch_by_group_kpi_2023-11-07,uk,yahooco,3-users_lifewatch_by_group_kpi_2023-11-07_9d336efb-b9db-40f9-9e5e-dac1d11af178,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,dk_DISABLED,aquadtu,3-users_lifewatch_by_group_kpi_2023-11-07_59bc371b-1c4e-46ad-8ba0-a77630f736c8,Technical University of Denmark - Natinal Institute of Aquatic Resources (DTU Aqua),,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,uk,glasgowac,3-users_lifewatch_by_group_kpi_2023-11-07_8199114e-0953-48ae-8848-99ef8f611fb2,University of Glasgow,2117.0,2117.0,GB,GBR,the United Kingdom of Great Britain and Northern Ireland,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AGB,,University,Science,https://marineinfo.org/id/institute/4563,https://ror.org/00vtgdb53,8f884ae4-9a66-4c24-b6a6-e94be2b3fb52
3-users_lifewatch_by_group_kpi_2023-11-07,dk,aquadtu,3-users_lifewatch_by_group_kpi_2023-11-07_b5923286-cbab-4762-b946-a4ec062e592e,Technical University of Denmark - Natinal Institute of Aquatic Resources (DTU Aqua),,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,uk,mbaac,3-users_lifewatch_by_group_kpi_2023-11-07_4b790694-464a-4785-9b9d-82e15e990151,Marine Biological Association (MBA),2054.0,2054.0,GB,GBR,the United Kingdom of Great Britain and Northern Ireland,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AGB,,Research institute,Science,https://marineinfo.org/id/institute/1169,https://ror.org/0431sk359,c101d7df-5dfc-4671-82fc-4290d5d2bd6b
3-users_lifewatch_by_group_kpi_2023-11-07,it,yahoo,3-users_lifewatch_by_group_kpi_2023-11-07_0ce90402-54c4-4957-8892-351912fb0aae,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,org_DISABLED,loughs-agency,3-users_lifewatch_by_group_kpi_2023-11-07_166fd293-a2a1-4ae6-b472-3ab159a256c4,Loughs Agency,2053.0,2053.0,GB,GBR,the United Kingdom of Great Britain and Northern Ireland,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AGB,,Non-profit organization,Civil society,https://marineinfo.org/id/institute/14418,https://ror.org/030q87z73,325ceace-f283-49f5-b040-ba72dc542f2a
3-users_lifewatch_by_group_kpi_2023-11-07,be,ugent,3-users_lifewatch_by_group_kpi_2023-11-07_7390f11b-8a06-433e-b61f-da3ecbfbafcf,Ghent University,185.0,185.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,University,Science,https://marineinfo.org/id/institute/471,https://ror.org/00cv9y106,374a6417-a31b-4ecd-a76d-9038141692c4
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_27286f84-373e-42de-b0a7-b50a48da0c0b,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,it,unisalento,3-users_lifewatch_by_group_kpi_2023-11-07_45d02800-1c28-4657-93dc-d5038579d55a,University of Salento,1237.0,1237.0,IT,ITA,Italian Republic,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AIT,,University,Science,https://marineinfo.org/id/institute/9076,https://ror.org/03fc1k060,0dba3c9c-8d1f-4ea6-9ee0-d1b7d7a5d970
3-users_lifewatch_by_group_kpi_2023-11-07,no,ntnu,3-users_lifewatch_by_group_kpi_2023-11-07_0fb86737-6bc0-4d7c-a6b9-0a86709bd48c,Norwegian University of Science and Technology (NTNU),1494.0,1494.0,NO,NOR,Kingdom of Norway,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ANO,,University,Science,https://marineinfo.org/id/institute/4426,https://ror.org/05xg72x27,8498e679-1c81-442e-9ef0-6d43d2c23d32
3-users_lifewatch_by_group_kpi_2023-11-07,au,simsorg,3-users_lifewatch_by_group_kpi_2023-11-07_dbfbf6a2-6826-4da7-bdaf-80bb595eea8d,SIMS (Sydney Institute of Marine Science),85.0,85.0,AU,AUS,Australia,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AAU,,Research institute,Science,https://marineinfo.org/id/institute/14490,https://ror.org/03ry2ah66,5c72cb58-8175-4fc1-8968-7466a567a212
3-users_lifewatch_by_group_kpi_2023-11-07,si,ozivimo,3-users_lifewatch_by_group_kpi_2023-11-07_6fd6ac07-b1cb-4baf-a8e9-6ed36d54060e,REVIVO Institute,1687.0,1687.0,SI,SVN,Republic of Slovenia,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ASI,,Non-profit organization,Civil society,https://marineinfo.org/id/institute/14459,-,342c88ba-c3e2-4b8f-a964-4b28ebc95719
3-users_lifewatch_by_group_kpi_2023-11-07,it,cnr,3-users_lifewatch_by_group_kpi_2023-11-07_6dd98671-c26e-4101-9b75-3738a20fd6ab,National Research Council (CNR),1174.0,1174.0,IT,ITA,Italian Republic,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AIT,,Governmental body,Policy,https://marineinfo.org/id/institute/534,https://ror.org/035rrps97,bb537a7b-2b03-44a8-841a-9761ed87d6ce
3-users_lifewatch_by_group_kpi_2023-11-07,fr,ird,3-users_lifewatch_by_group_kpi_2023-11-07_e793b395-6cf0-4f9c-99f8-e8b0b0d85409,,,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,gr,inale,3-users_lifewatch_by_group_kpi_2023-11-07_3e0754a7-6b98-4e2e-97da-f88b76a422d7,Institute Fisheries Research  (FRI),986.0,986.0,GR,GRC,Hellenic Republic,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AGR,,Research institute,Science,-,-,3678f371-0849-4adb-86fa-42bb1ecf7b62
3-users_lifewatch_by_group_kpi_2023-11-07,nl,hvhl,3-users_lifewatch_by_group_kpi_2023-11-07_2a1e9552-5890-4417-9c99-ed8122c2895e,Van Hall Larenstein University of Applied Sciences,1442.0,1442.0,NL,NLD,Kingdom of the Netherlands,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ANL,,University,Science,-,https://ror.org/02mdbnd10,2e96fc97-c49b-42a6-8c42-e970a9df5c07
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_55bb5ee0-9f45-4873-81cf-786ed8aa3d82,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,no,nina,3-users_lifewatch_by_group_kpi_2023-11-07_f2eca9e4-dcaa-4f94-a4c1-59d9a787c561,Norwegian Institute for Nature Research (NINA),1490.0,1490.0,NO,NOR,Kingdom of Norway,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ANO,,Research institute,Science,https://marineinfo.org/id/institute/7615,https://ror.org/04aha0598,39035470-c662-40ba-9e69-b146976e4631
3-users_lifewatch_by_group_kpi_2023-11-07,it,cnr,3-users_lifewatch_by_group_kpi_2023-11-07_b4d93b6c-8a69-4518-96c0-a6e2c86d3bbc,National Research Council (CNR),1174.0,1174.0,IT,ITA,Italian Republic,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AIT,,Governmental body,Policy,https://marineinfo.org/id/institute/534,https://ror.org/035rrps97,bb537a7b-2b03-44a8-841a-9761ed87d6ce
3-users_lifewatch_by_group_kpi_2023-11-07,ca,huntsmanmarine,3-users_lifewatch_by_group_kpi_2023-11-07_2bafa7c0-1ab2-4e87-a0bb-ccecd9f82a9d,Huntsman Marine Science Centre,369.0,369.0,CA,CAN,Canada,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ACA,,Research institute,Science,https://marineinfo.org/id/institute/3004,https://ror.org/05dd3wr66,ffd95009-c4e7-450d-ab7f-f8b646fa9f55
3-users_lifewatch_by_group_kpi_2023-11-07,gr,uoi,3-users_lifewatch_by_group_kpi_2023-11-07_7a1b8c8c-dfe0-428d-a957-030467d9a378,University of Ioannina,998.0,998.0,GR,GRC,Hellenic Republic,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AGR,,University,Science,https://marineinfo.org/id/institute/7422,https://ror.org/01qg3j183,21a23bf8-5b46-4cff-8f38-48c92bd6cfb8
3-users_lifewatch_by_group_kpi_2023-11-07,cz,afczu,3-users_lifewatch_by_group_kpi_2023-11-07_68d3a240-534c-4267-8a12-5ad6eb1b6543,,,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,at,bpww,3-users_lifewatch_by_group_kpi_2023-11-07_6f0c8f8d-6fe8-4d99-a950-08cdc3333457,Lebensregion Biosphärenpark Wienerwald by UNESCO,,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_086443bc-c4e6-49c6-9298-a7bcbabadb17,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,pl,infishcom,3-users_lifewatch_by_group_kpi_2023-11-07_f90f4569-e2e7-4c72-b50b-c42eff36815a,National Inland Fisheries Research Institute,1551.0,1551.0,PL,POL,Republic of Poland,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3APL,,Research institute,Science,https://marineinfo.org/id/institute/5408,-,3979cbc9-2ae8-4f90-9497-6858c6248349
3-users_lifewatch_by_group_kpi_2023-11-07,de_DISABLED,igb-berlin,3-users_lifewatch_by_group_kpi_2023-11-07_51b4d819-c1f7-4465-acea-b2f311745f16,Leibniz Institute of Freshwater Ecology and Inland Fisheries,828.0,828.0,DE,DEU,Federal Republic of Germany,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ADE,,Research institute,Science,-,-,462e572e-2a72-4b9b-86e2-a132c3afc338
3-users_lifewatch_by_group_kpi_2023-11-07,fr_DISABLED,inra,3-users_lifewatch_by_group_kpi_2023-11-07_9e22b946-21e5-4a7b-a7e3-ba139fb34393,INRA French National Institute for Agricultural Research,704.0,704.0,FR,FRA,French Republic,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AFR,,Research institute,Science,-,https://ror.org/05y503v71,55b19b5e-7c6e-48f2-bdff-7f6dabb70e8d
3-users_lifewatch_by_group_kpi_2023-11-07,se,slu,3-users_lifewatch_by_group_kpi_2023-11-07_8fdfc059-948e-4638-9f19-4c6122828258,Swedish University of Agricultural Sciences (SLU),1900.0,1900.0,SE,SWE,Kingdom of Sweden,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ASE,,University,Science,https://marineinfo.org/id/institute/11145,https://ror.org/02yy8x990,e45811ed-ba5b-4a93-b634-7d9b3b4150f9
3-users_lifewatch_by_group_kpi_2023-11-07,at,ezb-fluss,3-users_lifewatch_by_group_kpi_2023-11-07_65164584-0722-4a51-81e0-a11991e4c8f4,Eberstaller zauner büros,,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,de,igb-berlin,3-users_lifewatch_by_group_kpi_2023-11-07_acc52e6b-6955-4217-9d3d-63da809240e7,Leibniz Institute of Freshwater Ecology and Inland Fisheries,828.0,828.0,DE,DEU,Federal Republic of Germany,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ADE,,Research institute,Science,-,-,462e572e-2a72-4b9b-86e2-a132c3afc338
3-users_lifewatch_by_group_kpi_2023-11-07,es,ujaen,3-users_lifewatch_by_group_kpi_2023-11-07_b15c6231-928a-4c06-8f26-fe36fd5f1d0c,,,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,nz,landcareresearchco,3-users_lifewatch_by_group_kpi_2023-11-07_88bee72c-ab6d-4dd2-915e-c80842fa639c,Manaaki Whenua - Landcare Research,1455.0,1455.0,NZ,NZL,New Zealand,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ANZ,,Research institute,Science,https://marineinfo.org/id/institute/11397,https://ror.org/02p9cyn66,9e0eb118-e95e-49ec-89b6-334416f3f3e2
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_3557556e-200b-415a-be57-076cb5694aa6,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,de,idiv,3-users_lifewatch_by_group_kpi_2023-11-07_817ab1f9-56f1-4ea5-a83d-b742d1c6040a,German Centre for Integrative Biodiversity Research (iDiv),807.0,807.0,DE,DEU,Federal Republic of Germany,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ADE,,Research institute,Science,-,https://ror.org/01jty7g66,9c9a4c20-08eb-4589-8928-5ce1b0b30e5e
3-users_lifewatch_by_group_kpi_2023-11-07,nl,sportvisserijnederland,3-users_lifewatch_by_group_kpi_2023-11-07_0cb1bd77-62d1-4bb5-909c-82f05f22f6bf,Sportvisserij Nederland,1432.0,1432.0,NL,NLD,Kingdom of the Netherlands,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ANL,,Other,Civil society,https://marineinfo.org/id/institute/10747,-,a3c8b8c6-73fc-4ef0-a82e-4797def37952
3-users_lifewatch_by_group_kpi_2023-11-07,eu,imbrsea,3-users_lifewatch_by_group_kpi_2023-11-07_e7f5f60d-14ed-45b6-a3d1-b8c4f3d2a387,International Master in Marine Biological Resources (IMBRSea),220.0,220.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,o,International programme,Science,-,-,5a4ac3a9-e6b9-4f7d-b92e-3a6a851c31f9
3-users_lifewatch_by_group_kpi_2023-11-07,be,naturalsciences,3-users_lifewatch_by_group_kpi_2023-11-07_6a0bde25-15f0-468b-8fa9-642474e5c843,Royal Belgian Institute of Natural Sciences (RBINS),243.0,243.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,o,Research institute,Science,https://marineinfo.org/id/institute/1883,https://ror.org/02y22ws83,ac8f2c17-78f0-4d05-9fe2-21db22fe55ef
3-users_lifewatch_by_group_kpi_2023-11-07,be,vliz,3-users_lifewatch_by_group_kpi_2023-11-07_e746acf2-34cd-4908-9f18-83ee62d8a9f5,VLIZ Flanders Marine Institute,273.0,273.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/36,https://ror.org/0496vr396,29b5daf6-c18b-4149-8570-1577dba33ecc
3-users_lifewatch_by_group_kpi_2023-11-07,nl,sportvisserijnederland,3-users_lifewatch_by_group_kpi_2023-11-07_6795840d-13ee-4b18-a619-5758e71a7e71,Sportvisserij Nederland,1432.0,1432.0,NL,NLD,Kingdom of the Netherlands,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ANL,,Other,Civil society,https://marineinfo.org/id/institute/10747,-,a3c8b8c6-73fc-4ef0-a82e-4797def37952
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_a09522bc-2a37-4ed6-8821-ab92beb717a3,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,edu,hawaii,3-users_lifewatch_by_group_kpi_2023-11-07_b2b9e576-5cc4-4787-8fcb-f91159974f5f,,,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_bff2ead9-e85a-43db-9d56-bfc5d298df0e,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_ca100b9c-a6a8-4cd0-a5fc-77875233dc2f,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,de,gmx,3-users_lifewatch_by_group_kpi_2023-11-07_f56978bc-baa2-4cc2-a4d4-ced705ceab32,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_40e5070d-c192-4bb2-a967-5dec620a9f01,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_8229fd79-0bd8-43b3-8d0a-a76c75fd6375,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_27af7407-3125-4999-9e49-6db3ed8e8eaf,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_d76261f5-cd07-462f-87eb-faf403fd0573,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_149f3e73-7f4b-41cd-9e6f-3282125b65bb,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_a65371c2-83c7-4d93-b2ab-e0d7c9dc1041,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_4923f091-819e-4a60-88b6-c50cbecd2b33,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,uk,mbaac,3-users_lifewatch_by_group_kpi_2023-11-07_359cc30b-a682-4bb8-8a8b-4b1afc292143,Marine Biological Association (MBA),2054.0,2054.0,GB,GBR,the United Kingdom of Great Britain and Northern Ireland,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AGB,,Research institute,Science,https://marineinfo.org/id/institute/1169,https://ror.org/0431sk359,c101d7df-5dfc-4671-82fc-4290d5d2bd6b
3-users_lifewatch_by_group_kpi_2023-11-07,au,environmentgov,3-users_lifewatch_by_group_kpi_2023-11-07_6c29aa39-a19a-40dc-bfbb-fe60ecd583cb,"Australian Government - Department of Climate Change, Energy, the Environment and Water",2745.0,2745.0,AU,AUS,Australia,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AAU,,Governmental body,Policy,-,https://ror.org/01db6n192,48977355-9721-4397-9396-46236bdb739c
3-users_lifewatch_by_group_kpi_2023-11-07,nl,naturalis,3-users_lifewatch_by_group_kpi_2023-11-07_fadd29fd-2f10-411f-8973-1261297e3c0f,Naturalis Biodiversity Center,1419.0,1419.0,NL,NLD,Kingdom of the Netherlands,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ANL,,Museum,Science,https://marineinfo.org/id/institute/12212,https://ror.org/0566bfb96,a1937ae7-cb00-4044-9481-5a1d2f9698a8
3-users_lifewatch_by_group_kpi_2023-11-07,ru,mail,3-users_lifewatch_by_group_kpi_2023-11-07_bae6c4a5-ad20-4ec0-93c4-3babd0451401,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,de,freenet,3-users_lifewatch_by_group_kpi_2023-11-07_0bafadfd-9fdd-41b5-a21c-50cc44bb09e7,,,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,au,utasedu,3-users_lifewatch_by_group_kpi_2023-11-07_bb54b604-fc0d-45ad-9d9f-3e5decc34bc9,University of Tasmania,104.0,104.0,AU,AUS,Australia,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AAU,,University,Science,https://marineinfo.org/id/institute/9658,https://ror.org/01nfmeh72,d27a3fff-1e7f-4efe-95ea-ace068b1ac35
3-users_lifewatch_by_group_kpi_2023-11-07,si,ozivimo,3-users_lifewatch_by_group_kpi_2023-11-07_19dd7e78-c010-433b-b95b-7e451447cc4a,REVIVO Institute,1687.0,1687.0,SI,SVN,Republic of Slovenia,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ASI,,Non-profit organization,Civil society,https://marineinfo.org/id/institute/14459,-,342c88ba-c3e2-4b8f-a964-4b28ebc95719
